id;ps;n_iter;initializer;sspace;selection_pressure;selection_method;mutation_prob;mutation_method;xo_prob;xo_method;has_elitism;allow_reproduction;score
149;30;1;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CA9BE5C0>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CA985EE0>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CA940AE0>;False;False;5.8818707
150;10;1;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CA94AAC0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CA980680>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CA944860>;False;True;8.504746
151;50;4;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [div, sub, mul, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_tournament.<locals>.tournament at 0x00000223CA940AE0>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CA8A1620>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CA9EBE20>;False;False;9.223372036854776e+18
152;50;8;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x00000223CAA6B740>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CA926840>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CA947100>;True;False;1.1498266
153;100;1;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [mul, sub, add, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_double_tournament.<locals>.double_tournament at 0x00000223CAA694E0>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CA985EE0>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CA940AE0>;False;True;0.9260823
154;50;1;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [add, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAA02DE0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CA9F8FE0>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CA983D80>;True;True;1.4063588
155;50;2;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_double_tournament.<locals>.double_tournament at 0x00000223CAA4D800>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAA03420>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CA9DFE20>;False;False;9.223372036854776e+18
156;30;8;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [mul, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CA947100>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAA97A60>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAA24680>;False;False;9.223372036854776e+18
157;200;2;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [div, mul, add, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x00000223CAA60180>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CA94AAC0>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CA9EACA0>;False;False;9.223372036854776e+18
158;10;6;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [sub, div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_tournament.<locals>.tournament at 0x00000223CAB358A0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CA9DFE20>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CA947100>;False;False;9.223372036854776e+18
159;50;2;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [add, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_tournament.<locals>.tournament at 0x00000223CAA03420>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAA45E40>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CA9F8FE0>;True;True;1.070146
160;30;6;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAA9AF20>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAA632E0>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAA4C2C0>;False;True;9.223372036854776e+18
161;200;2;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [sub, add, mul, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAAF1800>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAA6BD80>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAA03420>;False;False;9.223372036854776e+18
162;30;2;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [mul, div, add, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAA95620>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAAF0AE0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAAF1080>;True;True;1.024427
163;10;2;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [mul, div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAA45E40>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAAF04A0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAAF1800>;False;True;1.9054693
164;30;2;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAB79800>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAA682C0>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAA95620>;False;False;9.223372036854776e+18
165;10;6;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [div, add, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAA4C2C0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAB787C0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAA03420>;True;True;2.0163746
166;10;1;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x00000223CAB44E00>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAAF1800>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAB79800>;True;False;8.504746
167;30;4;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [div, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAAA1C60>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAB44E00>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAA4C2C0>;True;True;0.87224257
168;200;6;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [mul, div, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAB79800>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAAA1C60>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAB36CA0>;True;True;0.6965653
169;10;8;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [sub, div, mul, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAB31580>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAAA1260>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAB4CF40>;False;True;9.223372036854776e+18
170;200;2;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [mul, div, add, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CABA7060>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAB4C040>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAA4C2C0>;False;True;2.8191586
171;30;6;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [div, mul, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x00000223CAB36CA0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CABA5300>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAB31580>;False;True;1.1033417
172;100;2;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAAA1C60>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAB4CF40>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CABA7060>;False;True;2.257481
173;30;8;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [div, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_double_tournament.<locals>.double_tournament at 0x00000223CABC4D60>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAC13EC0>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAB36CA0>;True;True;1.070146
174;10;8;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CABF3E20>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAB31580>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAAA1C60>;False;False;9.223372036854776e+18
175;30;1;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_tournament.<locals>.tournament at 0x00000223CAC76E80>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CABF1300>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAC134C0>;False;True;1.3838575
176;10;8;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [div, add, mul, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAB3EC00>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAADF7E0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CABF3E20>;True;True;1.1221262
177;30;4;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [add, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_tournament.<locals>.tournament at 0x00000223CAC1A340>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CABF2D40>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAC76E80>;True;True;2.6150773
178;10;1;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [sub, div, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAC9DEE0>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAB3ED40>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAB3EC00>;False;True;3.367049
179;30;8;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CABF3E20>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CABF1300>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAC1A340>;False;True;9.223372036854776e+18
180;10;6;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAC13EC0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAC9EA20>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAC9DEE0>;True;False;1.8482386
181;10;1;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [add, div, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAD17880>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CABF2D40>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CABF3E20>;False;True;0.7959405
182;100;8;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [div, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CABF1300>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAD14A40>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAC13EC0>;False;False;9.223372036854776e+18
183;10;2;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [sub, add, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.3, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CABF3E20>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAC9DEE0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAD17880>;True;True;13.997213
184;100;2;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [sub, add, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CACC22A0>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAD04540>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CABF1300>;False;True;10.938217
185;30;1;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [sub, add, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_tournament.<locals>.tournament at 0x00000223CAD05A80>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CABF2D40>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CABF3E20>;False;True;9.223372036854776e+18
186;30;8;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAD14A40>;0.2;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CACFB7E0>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CACC22A0>;False;True;9.223372036854776e+18
187;50;4;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [div, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x00000223CAD6B2E0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAC9DEE0>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAD05A80>;True;True;1.2508895
188;200;4;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAD63880>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAD22F20>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAD14A40>;False;False;9.223372036854776e+18
189;10;6;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.3, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_tournament.<locals>.tournament at 0x00000223CACFB7E0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAC13EC0>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAD90540>;True;False;5.9097652
190;50;8;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [mul, div, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_tournament.<locals>.tournament at 0x00000223CAD6B2E0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAD05A80>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CACC22A0>;False;True;2.3374937
191;30;8;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x00000223CAD2F9C0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAD2F600>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAD2DA80>;False;False;9.223372036854776e+18
192;10;8;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [mul, add, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAD2F6A0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAD2D940>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAD93380>;True;False;3.5695794
193;200;6;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_tournament.<locals>.tournament at 0x00000223CADD00E0>;0.15;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAD2C400>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAD2F9C0>;False;True;0.7105564
194;50;2;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [div, sub], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAD05A80>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CADB2F20>;0.5;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAD2F6A0>;False;False;9.223372036854776e+18
195;100;2;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223F0C38310>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAD93380>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CADD4680>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CADD00E0>;False;True;1.0870235
196;200;4;<function grow at 0x00000223C7A57D80>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_tournament.<locals>.tournament at 0x00000223CAE8C7C0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CADA71A0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAD05A80>;True;False;0.60578287
197;10;2;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [div, sub, add], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.4;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CADD00E0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAE23C40>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAD93380>;True;True;3.764317
198;50;6;<function full at 0x00000223C7A57F60>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x00000223C7A85790>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x00000223CAD2D940>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x00000223CAD6BE20>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x00000223CAE22DE0>;True;False;1.7638247
