id;ps;n_iter;initializer;sspace;selection_pressure;selection_method;mutation_prob;mutation_method;xo_prob;xo_method;has_elitism;allow_reproduction;score
154;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D8DE520>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D9179C0>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8DE980>;True;True;4.554746
155;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D9D4D60>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D8DE520>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D873E20>;False;True;2.1037965
156;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D8DE160>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D9D4D60>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D9162A0>;False;False;9.223372036854776e+18
157;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D8F0C20>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D8DE160>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D917C40>;False;False;2.1040754
158;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172DA1A480>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D8F19E0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DA1A160>;True;False;0.75727856
159;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172DA587C0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DA5A3E0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8F0C20>;False;True;32.54708
160;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DA5B240>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D873E20>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DA58860>;False;True;3.8884778
161;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172DA19D00>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DA58E00>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D917C40>;True;True;4.554746
162;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172DA227A0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DA19D00>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DA5B240>;False;True;2.1037965
163;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DA5B740>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DA587C0>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8F19E0>;False;False;9.223372036854776e+18
164;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D917C40>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D873E20>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D9A2480>;False;False;2.1040754
165;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D909080>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D90B740>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DA1B9C0>;True;False;0.75727856
166;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172DA13920>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DA13BA0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DA123E0>;False;True;32.54708
167;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DA1B9C0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D9E7B00>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D9E56C0>;False;True;3.8884778
168;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D9A2CA0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DA227A0>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8F19E0>;True;True;4.554746
169;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172DA67F60>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D9A3920>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DA1B9C0>;False;True;2.1037965
170;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DA90CC0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D908F40>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D9A2CA0>;False;False;9.223372036854776e+18
171;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D961300>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DA93C40>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DA67F60>;False;False;2.1040754
172;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D9A3920>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DA227A0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DA90CC0>;True;False;0.75727856
173;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172DB04FE0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D963E20>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D961300>;False;True;32.54708
174;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DB07CE0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB07A60>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D9A3920>;False;True;3.8884778
175;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D961300>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DA93C40>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB04FE0>;True;True;4.554746
176;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172DA8F1A0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB077E0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB07CE0>;False;True;2.1037965
177;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DB13B00>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DA8DD00>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D961300>;False;False;9.223372036854776e+18
178;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172DB10F40>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB13B00>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DA8F1A0>;False;False;2.1040754
179;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172DB942C0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB07CE0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB95D00>;True;False;0.75727856
180;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172DB5D1C0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB5F560>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DABDC60>;False;True;32.54708
181;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DA8D760>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB5D8A0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB5F560>;False;True;3.8884778
182;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172DB5D9E0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DA8D760>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB5D1C0>;True;True;4.554746
183;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172DB5B880>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB5D9E0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB5D080>;False;True;2.1037965
184;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DB68400>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB95C60>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB3CF40>;False;False;9.223372036854776e+18
185;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172DB5D080>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB5BEC0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB5B880>;False;False;2.1040754
186;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172DC15440>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB5D080>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB305E0>;True;False;0.75727856
187;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172DB54220>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB56340>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DA8D760>;False;True;32.54708
188;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DB55C60>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB5F7E0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB56CA0>;False;True;3.8884778
189;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172DB5D080>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB55C60>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB54220>;True;True;4.554746
190;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172DC160C0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB95C60>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB3CF40>;False;True;2.1037965
191;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DB1F100>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB1CF40>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB5D080>;False;False;9.223372036854776e+18
192;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172DC2A840>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB6A2A0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB6A0C0>;False;False;2.1040754
193;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172DBBCB80>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DAAC720>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB5BEC0>;True;False;0.75727856
194;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172DC3A840>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DBBCB80>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DC2A840>;False;True;32.54708
195;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DBBF1A0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DB5D080>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DB95C60>;False;True;3.8884778
196;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172DC9A3E0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DC98220>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DC3A840>;True;True;4.554746
197;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172DC249A0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DC27C40>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DC263E0>;False;True;2.1037965
198;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172DC24AE0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DC247C0>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DC27A60>;False;False;9.223372036854776e+18
199;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172DC263E0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172DC24AE0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172DC249A0>;False;False;2.1040754
